,Difficulty,ExerciseName,MuscleGroup,Reps,Score,Set
13072,beginner,Kneeling Squat,glutes,29,-0.35,1
13073,beginner,Kneeling Squat,glutes,1,0.35,2
13074,beginner,Kneeling Squat,glutes,2,0.4,2
13075,beginner,Kneeling Squat,glutes,3,0.45,2
13076,beginner,Kneeling Squat,glutes,4,0.5,2
13077,beginner,Kneeling Squat,glutes,5,0.55,2
13078,beginner,Kneeling Squat,glutes,6,0.6,2
13079,beginner,Kneeling Squat,glutes,7,0.65,2
13080,beginner,Kneeling Squat,glutes,8,0.7,2
13081,beginner,Kneeling Squat,glutes,9,0.75,2
13082,beginner,Kneeling Squat,glutes,10,0.8,2
13083,beginner,Kneeling Squat,glutes,11,0.75,2
13084,beginner,Kneeling Squat,glutes,12,0.7,2
13085,beginner,Kneeling Squat,glutes,13,0.65,2
13086,beginner,Kneeling Squat,glutes,14,0.6,2
13087,beginner,Kneeling Squat,glutes,15,0.55,2
13088,beginner,Kneeling Squat,glutes,16,0.5,2
13089,beginner,Kneeling Squat,glutes,17,0.45,2
13090,beginner,Kneeling Squat,glutes,18,0.4,2
13091,beginner,Kneeling Squat,glutes,19,0.35,2
13092,beginner,Kneeling Squat,glutes,20,0.3,2
13093,beginner,Kneeling Squat,glutes,21,0.25,2
13094,beginner,Kneeling Squat,glutes,22,0.2,2
13095,beginner,Kneeling Squat,glutes,23,0.15,2
13096,beginner,Kneeling Squat,glutes,24,0.1,2
13097,beginner,Kneeling Squat,glutes,25,0.05,2
13098,beginner,Kneeling Squat,glutes,26,-5.55E-17,2
13099,beginner,Kneeling Squat,glutes,27,-0.05,2
13100,beginner,Kneeling Squat,glutes,28,-0.1,2
13101,beginner,Kneeling Squat,glutes,29,-0.15,2
13102,beginner,Kneeling Squat,glutes,1,0.55,3
13103,beginner,Kneeling Squat,glutes,2,0.6,3
13104,beginner,Kneeling Squat,glutes,3,0.65,3
13105,beginner,Kneeling Squat,glutes,4,0.7,3
13106,beginner,Kneeling Squat,glutes,5,0.75,3
13107,beginner,Kneeling Squat,glutes,6,0.8,3
13108,beginner,Kneeling Squat,glutes,7,0.85,3
13109,beginner,Kneeling Squat,glutes,8,0.9,3
13110,beginner,Kneeling Squat,glutes,9,0.95,3
13111,beginner,Kneeling Squat,glutes,10,1,3
13112,beginner,Kneeling Squat,glutes,11,0.95,3
13113,beginner,Kneeling Squat,glutes,12,0.9,3
13114,beginner,Kneeling Squat,glutes,13,0.85,3
13115,beginner,Kneeling Squat,glutes,14,0.8,3
13116,beginner,Kneeling Squat,glutes,15,0.75,3
13117,beginner,Kneeling Squat,glutes,16,0.7,3
13118,beginner,Kneeling Squat,glutes,17,0.65,3
13119,beginner,Kneeling Squat,glutes,18,0.6,3
13120,beginner,Kneeling Squat,glutes,19,0.55,3
13121,beginner,Kneeling Squat,glutes,20,0.5,3
13122,beginner,Kneeling Squat,glutes,21,0.45,3
13123,beginner,Kneeling Squat,glutes,22,0.4,3
13124,beginner,Kneeling Squat,glutes,23,0.35,3
13125,beginner,Kneeling Squat,glutes,24,0.3,3
13126,beginner,Kneeling Squat,glutes,25,0.25,3
13127,beginner,Kneeling Squat,glutes,26,0.2,3
13128,beginner,Kneeling Squat,glutes,27,0.15,3
13129,beginner,Kneeling Squat,glutes,28,0.1,3
13130,beginner,Kneeling Squat,glutes,29,0.05,3
13131,beginner,Kneeling Squat,glutes,1,0.35,4
13132,beginner,Kneeling Squat,glutes,2,0.4,4
13133,beginner,Kneeling Squat,glutes,3,0.45,4
13134,beginner,Kneeling Squat,glutes,4,0.5,4
13135,beginner,Kneeling Squat,glutes,5,0.55,4
13136,beginner,Kneeling Squat,glutes,6,0.6,4
13137,beginner,Kneeling Squat,glutes,7,0.65,4
13138,beginner,Kneeling Squat,glutes,8,0.7,4
13139,beginner,Kneeling Squat,glutes,9,0.75,4
13140,beginner,Kneeling Squat,glutes,10,0.8,4
13141,beginner,Kneeling Squat,glutes,11,0.75,4
13142,beginner,Kneeling Squat,glutes,12,0.7,4
13143,beginner,Kneeling Squat,glutes,13,0.65,4
13144,beginner,Kneeling Squat,glutes,14,0.6,4
13145,beginner,Kneeling Squat,glutes,15,0.55,4
13146,beginner,Kneeling Squat,glutes,16,0.5,4
13147,beginner,Kneeling Squat,glutes,17,0.45,4
13148,beginner,Kneeling Squat,glutes,18,0.4,4
13149,beginner,Kneeling Squat,glutes,19,0.35,4
13150,beginner,Kneeling Squat,glutes,20,0.3,4
13151,beginner,Kneeling Squat,glutes,21,0.25,4
13152,beginner,Kneeling Squat,glutes,22,0.2,4
13153,beginner,Kneeling Squat,glutes,23,0.15,4
13154,beginner,Kneeling Squat,glutes,24,0.1,4
13155,beginner,Kneeling Squat,glutes,25,0.05,4
13156,beginner,Kneeling Squat,glutes,26,-5.55E-17,4
13157,beginner,Kneeling Squat,glutes,27,-0.05,4
13158,beginner,Kneeling Squat,glutes,28,-0.1,4
13159,beginner,Kneeling Squat,glutes,29,-0.15,4
13160,beginner,Kneeling Squat,glutes,1,0.15,5
13161,beginner,Kneeling Squat,glutes,2,0.2,5
13162,beginner,Kneeling Squat,glutes,3,0.25,5
13163,beginner,Kneeling Squat,glutes,4,0.3,5
13164,beginner,Kneeling Squat,glutes,5,0.35,5
13165,beginner,Kneeling Squat,glutes,6,0.4,5
13166,beginner,Kneeling Squat,glutes,7,0.45,5
13167,beginner,Kneeling Squat,glutes,8,0.5,5
13168,beginner,Kneeling Squat,glutes,9,0.55,5
13169,beginner,Kneeling Squat,glutes,10,0.6,5
13170,beginner,Kneeling Squat,glutes,11,0.55,5
13171,beginner,Kneeling Squat,glutes,12,0.5,5
13172,beginner,Kneeling Squat,glutes,13,0.45,5
13173,beginner,Kneeling Squat,glutes,14,0.4,5
13174,beginner,Kneeling Squat,glutes,15,0.35,5
13175,beginner,Kneeling Squat,glutes,16,0.3,5
13176,beginner,Kneeling Squat,glutes,17,0.25,5
13177,beginner,Kneeling Squat,glutes,18,0.2,5
13178,beginner,Kneeling Squat,glutes,19,0.15,5
13179,beginner,Kneeling Squat,glutes,20,0.1,5
13180,beginner,Kneeling Squat,glutes,21,0.05,5
13181,beginner,Kneeling Squat,glutes,22,0,5
13182,beginner,Kneeling Squat,glutes,23,-0.05,5
13183,beginner,Kneeling Squat,glutes,24,-0.1,5
13184,beginner,Kneeling Squat,glutes,25,-0.15,5
13185,beginner,Kneeling Squat,glutes,26,-0.2,5
13186,beginner,Kneeling Squat,glutes,27,-0.25,5
13187,beginner,Kneeling Squat,glutes,28,-0.3,5
13188,beginner,Kneeling Squat,glutes,29,-0.35,5
13189,intermediate,Flutter Kicks,glutes,1,0.15,1
13190,intermediate,Flutter Kicks,glutes,2,0.2,1
13191,intermediate,Flutter Kicks,glutes,3,0.25,1
13192,intermediate,Flutter Kicks,glutes,4,0.3,1
13193,intermediate,Flutter Kicks,glutes,5,0.35,1
13194,intermediate,Flutter Kicks,glutes,6,0.4,1
13195,intermediate,Flutter Kicks,glutes,7,0.45,1
13196,intermediate,Flutter Kicks,glutes,8,0.5,1
13197,intermediate,Flutter Kicks,glutes,9,0.55,1
13198,intermediate,Flutter Kicks,glutes,10,0.6,1
13199,intermediate,Flutter Kicks,glutes,11,0.55,1
13200,intermediate,Flutter Kicks,glutes,12,0.5,1
13201,intermediate,Flutter Kicks,glutes,13,0.45,1
13202,intermediate,Flutter Kicks,glutes,14,0.4,1
13203,intermediate,Flutter Kicks,glutes,15,0.35,1
13204,intermediate,Flutter Kicks,glutes,16,0.3,1
13205,intermediate,Flutter Kicks,glutes,17,0.25,1
13206,intermediate,Flutter Kicks,glutes,18,0.2,1
13207,intermediate,Flutter Kicks,glutes,19,0.15,1
13208,intermediate,Flutter Kicks,glutes,20,0.1,1
13209,intermediate,Flutter Kicks,glutes,21,0.05,1
13210,intermediate,Flutter Kicks,glutes,22,0,1
13211,intermediate,Flutter Kicks,glutes,23,-0.05,1
13212,intermediate,Flutter Kicks,glutes,24,-0.1,1
13213,intermediate,Flutter Kicks,glutes,25,-0.15,1
13214,intermediate,Flutter Kicks,glutes,26,-0.2,1
13215,intermediate,Flutter Kicks,glutes,27,-0.25,1
13216,intermediate,Flutter Kicks,glutes,28,-0.3,1
13217,intermediate,Flutter Kicks,glutes,29,-0.35,1
13218,intermediate,Flutter Kicks,glutes,1,0.35,2
13219,intermediate,Flutter Kicks,glutes,2,0.4,2
13220,intermediate,Flutter Kicks,glutes,3,0.45,2
13221,intermediate,Flutter Kicks,glutes,4,0.5,2
13222,intermediate,Flutter Kicks,glutes,5,0.55,2
13223,intermediate,Flutter Kicks,glutes,6,0.6,2
13224,intermediate,Flutter Kicks,glutes,7,0.65,2
13225,intermediate,Flutter Kicks,glutes,8,0.7,2
13226,intermediate,Flutter Kicks,glutes,9,0.75,2
13227,intermediate,Flutter Kicks,glutes,10,0.8,2
13228,intermediate,Flutter Kicks,glutes,11,0.75,2
13229,intermediate,Flutter Kicks,glutes,12,0.7,2
13230,intermediate,Flutter Kicks,glutes,13,0.65,2
13231,intermediate,Flutter Kicks,glutes,14,0.6,2
13232,intermediate,Flutter Kicks,glutes,15,0.55,2
13233,intermediate,Flutter Kicks,glutes,16,0.5,2
13234,intermediate,Flutter Kicks,glutes,17,0.45,2
13235,intermediate,Flutter Kicks,glutes,18,0.4,2
13236,intermediate,Flutter Kicks,glutes,19,0.35,2
13237,intermediate,Flutter Kicks,glutes,20,0.3,2
13238,intermediate,Flutter Kicks,glutes,21,0.25,2
13239,intermediate,Flutter Kicks,glutes,22,0.2,2
13240,intermediate,Flutter Kicks,glutes,23,0.15,2
13241,intermediate,Flutter Kicks,glutes,24,0.1,2
13242,intermediate,Flutter Kicks,glutes,25,0.05,2
13243,intermediate,Flutter Kicks,glutes,26,-5.55E-17,2
13244,intermediate,Flutter Kicks,glutes,27,-0.05,2
13245,intermediate,Flutter Kicks,glutes,28,-0.1,2
13246,intermediate,Flutter Kicks,glutes,29,-0.15,2
13247,intermediate,Flutter Kicks,glutes,1,0.55,3
13248,intermediate,Flutter Kicks,glutes,2,0.6,3
13249,intermediate,Flutter Kicks,glutes,3,0.65,3
13250,intermediate,Flutter Kicks,glutes,4,0.7,3
13251,intermediate,Flutter Kicks,glutes,5,0.75,3
13252,intermediate,Flutter Kicks,glutes,6,0.8,3
13253,intermediate,Flutter Kicks,glutes,7,0.85,3
13254,intermediate,Flutter Kicks,glutes,8,0.9,3
13255,intermediate,Flutter Kicks,glutes,9,0.95,3
13256,intermediate,Flutter Kicks,glutes,10,1,3
13257,intermediate,Flutter Kicks,glutes,11,0.95,3
13258,intermediate,Flutter Kicks,glutes,12,0.9,3
13259,intermediate,Flutter Kicks,glutes,13,0.85,3
13260,intermediate,Flutter Kicks,glutes,14,0.8,3
13261,intermediate,Flutter Kicks,glutes,15,0.75,3
13262,intermediate,Flutter Kicks,glutes,16,0.7,3
13263,intermediate,Flutter Kicks,glutes,17,0.65,3
13264,intermediate,Flutter Kicks,glutes,18,0.6,3
13265,intermediate,Flutter Kicks,glutes,19,0.55,3
13266,intermediate,Flutter Kicks,glutes,20,0.5,3
13267,intermediate,Flutter Kicks,glutes,21,0.45,3
13268,intermediate,Flutter Kicks,glutes,22,0.4,3
13269,intermediate,Flutter Kicks,glutes,23,0.35,3
13270,intermediate,Flutter Kicks,glutes,24,0.3,3
13271,intermediate,Flutter Kicks,glutes,25,0.25,3
13272,intermediate,Flutter Kicks,glutes,26,0.2,3
13273,intermediate,Flutter Kicks,glutes,27,0.15,3
13274,intermediate,Flutter Kicks,glutes,28,0.1,3
13275,intermediate,Flutter Kicks,glutes,29,0.05,3
13276,intermediate,Flutter Kicks,glutes,1,0.35,4
13277,intermediate,Flutter Kicks,glutes,2,0.4,4
13278,intermediate,Flutter Kicks,glutes,3,0.45,4
13279,intermediate,Flutter Kicks,glutes,4,0.5,4
13280,intermediate,Flutter Kicks,glutes,5,0.55,4
13281,intermediate,Flutter Kicks,glutes,6,0.6,4
13282,intermediate,Flutter Kicks,glutes,7,0.65,4
13283,intermediate,Flutter Kicks,glutes,8,0.7,4
13284,intermediate,Flutter Kicks,glutes,9,0.75,4
13285,intermediate,Flutter Kicks,glutes,10,0.8,4
13286,intermediate,Flutter Kicks,glutes,11,0.75,4
13287,intermediate,Flutter Kicks,glutes,12,0.7,4
13288,intermediate,Flutter Kicks,glutes,13,0.65,4
13289,intermediate,Flutter Kicks,glutes,14,0.6,4
13290,intermediate,Flutter Kicks,glutes,15,0.55,4
13291,intermediate,Flutter Kicks,glutes,16,0.5,4
13292,intermediate,Flutter Kicks,glutes,17,0.45,4
13293,intermediate,Flutter Kicks,glutes,18,0.4,4
13294,intermediate,Flutter Kicks,glutes,19,0.35,4
13295,intermediate,Flutter Kicks,glutes,20,0.3,4
13296,intermediate,Flutter Kicks,glutes,21,0.25,4
13297,intermediate,Flutter Kicks,glutes,22,0.2,4
13298,intermediate,Flutter Kicks,glutes,23,0.15,4
13299,intermediate,Flutter Kicks,glutes,24,0.1,4
13300,intermediate,Flutter Kicks,glutes,25,0.05,4
13301,intermediate,Flutter Kicks,glutes,26,-5.55E-17,4
13302,intermediate,Flutter Kicks,glutes,27,-0.05,4
13303,intermediate,Flutter Kicks,glutes,28,-0.1,4
13304,intermediate,Flutter Kicks,glutes,29,-0.15,4
13305,intermediate,Flutter Kicks,glutes,1,0.15,5
13306,intermediate,Flutter Kicks,glutes,2,0.2,5
13307,intermediate,Flutter Kicks,glutes,3,0.25,5
13308,intermediate,Flutter Kicks,glutes,4,0.3,5
13309,intermediate,Flutter Kicks,glutes,5,0.35,5
13310,intermediate,Flutter Kicks,glutes,6,0.4,5
13311,intermediate,Flutter Kicks,glutes,7,0.45,5
13312,intermediate,Flutter Kicks,glutes,8,0.5,5
13313,intermediate,Flutter Kicks,glutes,9,0.55,5
13314,intermediate,Flutter Kicks,glutes,10,0.6,5
13315,intermediate,Flutter Kicks,glutes,11,0.55,5
13316,intermediate,Flutter Kicks,glutes,12,0.5,5
13317,intermediate,Flutter Kicks,glutes,13,0.45,5
13318,intermediate,Flutter Kicks,glutes,14,0.4,5
13319,intermediate,Flutter Kicks,glutes,15,0.35,5
13320,intermediate,Flutter Kicks,glutes,16,0.3,5
13321,intermediate,Flutter Kicks,glutes,17,0.25,5
13322,intermediate,Flutter Kicks,glutes,18,0.2,5
13323,intermediate,Flutter Kicks,glutes,19,0.15,5
13324,intermediate,Flutter Kicks,glutes,20,0.1,5
13325,intermediate,Flutter Kicks,glutes,21,0.05,5
13326,intermediate,Flutter Kicks,glutes,22,0,5
13327,intermediate,Flutter Kicks,glutes,23,-0.05,5
13328,intermediate,Flutter Kicks,glutes,24,-0.1,5
13329,intermediate,Flutter Kicks,glutes,25,-0.15,5
13330,intermediate,Flutter Kicks,glutes,26,-0.2,5
13331,intermediate,Flutter Kicks,glutes,27,-0.25,5
13332,intermediate,Flutter Kicks,glutes,28,-0.3,5
13333,intermediate,Flutter Kicks,glutes,29,-0.35,5
13334,beginner,Glute Kickback,glutes,1,0.15,1
13335,beginner,Glute Kickback,glutes,2,0.2,1
13336,beginner,Glute Kickback,glutes,3,0.25,1
13337,beginner,Glute Kickback,glutes,4,0.3,1
13338,beginner,Glute Kickback,glutes,5,0.35,1
13339,beginner,Glute Kickback,glutes,6,0.4,1
13340,beginner,Glute Kickback,glutes,7,0.45,1
13341,beginner,Glute Kickback,glutes,8,0.5,1
13342,beginner,Glute Kickback,glutes,9,0.55,1
13343,beginner,Glute Kickback,glutes,10,0.6,1
13344,beginner,Glute Kickback,glutes,11,0.55,1
13345,beginner,Glute Kickback,glutes,12,0.5,1
13346,beginner,Glute Kickback,glutes,13,0.45,1
13347,beginner,Glute Kickback,glutes,14,0.4,1
13348,beginner,Glute Kickback,glutes,15,0.35,1
13349,beginner,Glute Kickback,glutes,16,0.3,1
13350,beginner,Glute Kickback,glutes,17,0.25,1
13351,beginner,Glute Kickback,glutes,18,0.2,1
13352,beginner,Glute Kickback,glutes,19,0.15,1
13353,beginner,Glute Kickback,glutes,20,0.1,1
13354,beginner,Glute Kickback,glutes,21,0.05,1
13355,beginner,Glute Kickback,glutes,22,0,1
13356,beginner,Glute Kickback,glutes,23,-0.05,1
13357,beginner,Glute Kickback,glutes,24,-0.1,1
13358,beginner,Glute Kickback,glutes,25,-0.15,1
13359,beginner,Glute Kickback,glutes,26,-0.2,1
13360,beginner,Glute Kickback,glutes,27,-0.25,1
13361,beginner,Glute Kickback,glutes,28,-0.3,1
13362,beginner,Glute Kickback,glutes,29,-0.35,1
13363,beginner,Glute Kickback,glutes,1,0.35,2
13364,beginner,Glute Kickback,glutes,2,0.4,2
13365,beginner,Glute Kickback,glutes,3,0.45,2
13366,beginner,Glute Kickback,glutes,4,0.5,2
13367,beginner,Glute Kickback,glutes,5,0.55,2
13368,beginner,Glute Kickback,glutes,6,0.6,2
13369,beginner,Glute Kickback,glutes,7,0.65,2
13370,beginner,Glute Kickback,glutes,8,0.7,2
13371,beginner,Glute Kickback,glutes,9,0.75,2
13372,beginner,Glute Kickback,glutes,10,0.8,2
13373,beginner,Glute Kickback,glutes,11,0.75,2
13374,beginner,Glute Kickback,glutes,12,0.7,2
13375,beginner,Glute Kickback,glutes,13,0.65,2
13376,beginner,Glute Kickback,glutes,14,0.6,2
13377,beginner,Glute Kickback,glutes,15,0.55,2
13378,beginner,Glute Kickback,glutes,16,0.5,2
13379,beginner,Glute Kickback,glutes,17,0.45,2
13380,beginner,Glute Kickback,glutes,18,0.4,2
13381,beginner,Glute Kickback,glutes,19,0.35,2
13382,beginner,Glute Kickback,glutes,20,0.3,2
13383,beginner,Glute Kickback,glutes,21,0.25,2
13384,beginner,Glute Kickback,glutes,22,0.2,2
13385,beginner,Glute Kickback,glutes,23,0.15,2
13386,beginner,Glute Kickback,glutes,24,0.1,2
13387,beginner,Glute Kickback,glutes,25,0.05,2
13388,beginner,Glute Kickback,glutes,26,-5.55E-17,2
13389,beginner,Glute Kickback,glutes,27,-0.05,2
13390,beginner,Glute Kickback,glutes,28,-0.1,2
13391,beginner,Glute Kickback,glutes,29,-0.15,2
13392,beginner,Glute Kickback,glutes,1,0.55,3
13393,beginner,Glute Kickback,glutes,2,0.6,3
13394,beginner,Glute Kickback,glutes,3,0.65,3
13395,beginner,Glute Kickback,glutes,4,0.7,3
13396,beginner,Glute Kickback,glutes,5,0.75,3
13397,beginner,Glute Kickback,glutes,6,0.8,3
13398,beginner,Glute Kickback,glutes,7,0.85,3
13399,beginner,Glute Kickback,glutes,8,0.9,3
13400,beginner,Glute Kickback,glutes,9,0.95,3
13401,beginner,Glute Kickback,glutes,10,1,3
13402,beginner,Glute Kickback,glutes,11,0.95,3
13403,beginner,Glute Kickback,glutes,12,0.9,3
13404,beginner,Glute Kickback,glutes,13,0.85,3
13405,beginner,Glute Kickback,glutes,14,0.8,3
13406,beginner,Glute Kickback,glutes,15,0.75,3
13407,beginner,Glute Kickback,glutes,16,0.7,3
13408,beginner,Glute Kickback,glutes,17,0.65,3
13409,beginner,Glute Kickback,glutes,18,0.6,3
13410,beginner,Glute Kickback,glutes,19,0.55,3
13411,beginner,Glute Kickback,glutes,20,0.5,3
13412,beginner,Glute Kickback,glutes,21,0.45,3
13413,beginner,Glute Kickback,glutes,22,0.4,3
13414,beginner,Glute Kickback,glutes,23,0.35,3
13415,beginner,Glute Kickback,glutes,24,0.3,3
13416,beginner,Glute Kickback,glutes,25,0.25,3
13417,beginner,Glute Kickback,glutes,26,0.2,3
13418,beginner,Glute Kickback,glutes,27,0.15,3
13419,beginner,Glute Kickback,glutes,28,0.1,3
13420,beginner,Glute Kickback,glutes,29,0.05,3
13421,beginner,Glute Kickback,glutes,1,0.35,4
13422,beginner,Glute Kickback,glutes,2,0.4,4
13423,beginner,Glute Kickback,glutes,3,0.45,4
13424,beginner,Glute Kickback,glutes,4,0.5,4
13425,beginner,Glute Kickback,glutes,5,0.55,4
13426,beginner,Glute Kickback,glutes,6,0.6,4
13427,beginner,Glute Kickback,glutes,7,0.65,4
13428,beginner,Glute Kickback,glutes,8,0.7,4
13429,beginner,Glute Kickback,glutes,9,0.75,4
13430,beginner,Glute Kickback,glutes,10,0.8,4
13431,beginner,Glute Kickback,glutes,11,0.75,4
13432,beginner,Glute Kickback,glutes,12,0.7,4
13433,beginner,Glute Kickback,glutes,13,0.65,4
13434,beginner,Glute Kickback,glutes,14,0.6,4
13435,beginner,Glute Kickback,glutes,15,0.55,4
13436,beginner,Glute Kickback,glutes,16,0.5,4
13437,beginner,Glute Kickback,glutes,17,0.45,4
13438,beginner,Glute Kickback,glutes,18,0.4,4
13439,beginner,Glute Kickback,glutes,19,0.35,4
13440,beginner,Glute Kickback,glutes,20,0.3,4
13441,beginner,Glute Kickback,glutes,21,0.25,4
13442,beginner,Glute Kickback,glutes,22,0.2,4
13443,beginner,Glute Kickback,glutes,23,0.15,4
13444,beginner,Glute Kickback,glutes,24,0.1,4
13445,beginner,Glute Kickback,glutes,25,0.05,4
13446,beginner,Glute Kickback,glutes,26,-5.55E-17,4
13447,beginner,Glute Kickback,glutes,27,-0.05,4
13448,beginner,Glute Kickback,glutes,28,-0.1,4
13449,beginner,Glute Kickback,glutes,29,-0.15,4
13450,beginner,Glute Kickback,glutes,1,0.15,5
13451,beginner,Glute Kickback,glutes,2,0.2,5
13452,beginner,Glute Kickback,glutes,3,0.25,5
13453,beginner,Glute Kickback,glutes,4,0.3,5
13454,beginner,Glute Kickback,glutes,5,0.35,5
13455,beginner,Glute Kickback,glutes,6,0.4,5
13456,beginner,Glute Kickback,glutes,7,0.45,5
13457,beginner,Glute Kickback,glutes,8,0.5,5
13458,beginner,Glute Kickback,glutes,9,0.55,5
13459,beginner,Glute Kickback,glutes,10,0.6,5
13460,beginner,Glute Kickback,glutes,11,0.55,5
13461,beginner,Glute Kickback,glutes,12,0.5,5
13462,beginner,Glute Kickback,glutes,13,0.45,5
13463,beginner,Glute Kickback,glutes,14,0.4,5
13464,beginner,Glute Kickback,glutes,15,0.35,5
